game_id,player_id,일자,상대,구분,결과,ERA1,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA2
20210424NCOB0,77263,2021-04-24,NC,구원,세,0,6,1 1/3,1,0,1,0,1,0,0,1.17
20210428WOOB0,77263,2021-04-28,키움,구원,,5.4,9,1 2/3,3,0,1,0,1,1,1,1.93
20210501SKOB0,77263,2021-05-01,SSG,구원,,4.5,11,2,4,1,1,0,2,1,1,2.38
20210502SKOB0,77263,2021-05-02,SSG,구원,세,0,4,1,0,0,1,0,0,0,0,2.19
20210508HTOB0,77263,2021-05-08,KIA,구원,,0,4,1,1,0,0,0,1,0,0,2.03
20210509HTOB0,77263,2021-05-09,KIA,구원,세,0,5,1,0,0,2,0,1,0,0,1.88
20210511WOOB0,77263,2021-05-11,키움,구원,세,0,4,1,1,0,0,0,1,0,0,1.76
20210513WOOB0,77263,2021-05-13,키움,구원,,0,3,1,0,0,0,0,0,0,0,1.65
20210514SKOB0,77263,2021-05-14,SSG,구원,세,0,3,1,0,0,1,0,1,0,0,1.56
20210517SKOB0,77263,2021-05-17,SSG,구원,,0,3,1,0,0,0,0,1,0,0,1.47
20210522LTOB0,77263,2021-05-22,롯데,구원,승,0,8,2,1,0,1,0,2,0,0,1.33
20210523LTOB0,77263,2021-05-23,롯데,구원,,0,4,1,2,0,0,0,0,0,0,1.27
20210527HHOB0,77263,2021-05-27,한화,구원,,13.5,5,02월 03일,2,0,0,0,1,2,1,1.64
20210503SSOB0,77263,2021-05-03,삼성,구원,세,9,6,1,2,0,1,0,1,1,1,1.96
20210601NCOB0,77263,2021-06-01,NC,구원,홀,0,2,01월 03일,1,0,0,0,0,0,0,1.93
20210627LTOB0,77263,2021-06-27,롯데,구원,,0,3,0,3,0,0,0,0,2,2,2.7
20210811SSOB0,77263,2021-08-11,삼성,구원,,9,6,1,2,0,1,0,1,2,1,2.22
20210819HTOB0,77263,2021-08-19,KIA,구원,,0,4,1 1/3,1,0,0,0,1,0,0,2.81
20210824HHOB0,77263,2021-08-24,한화,구원,세,0,4,1,0,0,1,0,0,0,0,2.03
20210826NCOB0,77263,2021-08-26,NC,구원,승,0,8,1 2/3,1,0,2,0,3,0,0,1.91
20210828LTOB0,77263,2021-08-28,롯데,구원,,0,5,1,1,0,0,0,0,1,0,1.84
20210901HTOB0,77263,2021-09-01,KIA,구원,홀,0,2,01월 03일,0,0,1,0,0,0,0,1.82
20210905SSOB0,77263,2021-09-05,삼성,구원,세,0,4,1 1/3,1,0,0,0,0,0,0,1.74
20210911LGOB0,77263,2021-09-11,LG,구원,,6.75,6,1 1/3,2,0,0,0,0,1,1,1.95
20210912LGOB0,77263,2021-09-12,LG,구원,세,0,4,1,1,0,0,0,2,0,0,1.89
20210912LGOB0,77263,2021-09-12,LG,구원,,9,5,1,2,0,0,0,0,1,1,2.1
20210915KTOB0,77263,2021-09-15,KT,구원,,0,5,1,2,0,0,0,1,0,0,2.04
20210916SKOB0,77263,2021-09-16,SSG,구원,,0,3,1,1,0,0,0,0,0,0,1.98
20210918WOOB0,77263,2021-09-18,키움,구원,,0,3,1,1,0,0,0,0,0,0,1.93
20210919WOOB0,77263,2021-09-19,키움,구원,,0,4,1,1,0,0,0,1,0,0,1.88
20210923HTOB0,77263,2021-09-23,KIA,구원,세,9,6,1,2,0,1,0,1,1,1,2.06
20210926HHOB0,77263,2021-09-26,한화,구원,세,0,3,1,0,0,0,0,0,0,0,2.01
20211001LGOB0,77263,2021-10-01,LG,구원,세,0,4,1,2,0,0,0,1,0,0,1.96
20211006HHOB0,77263,2021-10-06,한화,구원,세,0,4,1,1,0,0,0,0,0,0,1.91
20211012KTOB0,77263,2021-10-12,KT,구원,세,0,4,1,1,0,0,0,1,0,0,2.28
20211013KTOB0,77263,2021-10-13,KT,구원,세,0,4,1,0,0,1,0,2,0,0,2.23
20211016HTOB0,77263,2021-10-16,KIA,구원,,0,4,1,1,0,0,0,0,0,0,2.18
20211017HTOB0,77263,2021-10-17,KIA,구원,,0,5,1,1,0,1,0,1,0,0,2.14
20211019SSOB0,77263,2021-10-19,삼성,구원,,0,3,1,0,0,0,0,1,0,0,2.09
20211023LGOB0,77263,2021-10-23,LG,구원,,0,6,1 1/3,0,0,1,1,1,0,0,2.03
20211024LGOB0,77263,2021-10-24,LG,구원,승,9,7,1,1,0,3,0,1,1,1,2.17
20211027SKOB0,77263,2021-10-27,SSG,구원,세,0,5,1,2,0,0,0,0,0,0,2.13
20211003HHOB0,77263,2021-10-03,한화,구원,홀,0,4,1,1,0,0,0,1,0,0,2.09
20210409WOLT0,76225,2021-04-09,키움,구원,,0,12,2 2/3,4,0,1,0,4,0,0,0
20210413HTLT0,76225,2021-04-13,KIA,구원,,0,7,2,0,0,0,0,1,0,0,0
20210415HTLT0,76225,2021-04-15,KIA,구원,,0,9,2,2,0,1,0,1,0,0,0
20210417SSLT0,76225,2021-04-17,삼성,구원,,11.57,12,2 1/3,3,1,2,0,2,3,3,3
20210512SKLT0,76225,2021-05-12,SSG,구원,,0,3,1,0,0,1,0,1,0,0,2.7
20210514KTLT0,76225,2021-05-14,KT,구원,,4.5,8,2,2,0,1,0,1,1,1,3
20210519HHLT0,76225,2021-05-19,한화,구원,,32.4,14,1 2/3,8,1,1,0,2,6,6,6.59
20210613HTLT0,76225,2021-06-13,KIA,구원,,0,6,2,0,0,0,0,0,0,0,5.74
20210616HHLT0,76225,2021-06-16,한화,구원,,0,4,1,1,0,0,0,0,0,0,5.4
20210617HHLT0,76225,2021-06-17,한화,구원,,9,10,2,2,1,2,0,3,2,2,5.79
20210619SSLT0,76225,2021-06-19,삼성,구원,,9,6,1,2,0,1,0,1,1,1,5.95
20210622NCLT0,76225,2021-06-22,NC,구원,,9,5,1,1,0,2,0,1,1,1,6.1
20210911WOLT0,76225,2021-09-11,키움,구원,,13.5,8,1 1/3,2,0,2,0,0,2,2,6.55
20210905WOSK0,51867,2021-09-05,키움,선발,,13.5,10,2,2,1,1,0,1,4,3,13.5
20210911KTSK0,51867,2021-09-11,KT,선발,,0,15,3,2,0,4,0,3,0,0,5.4
20211017LTSK0,51867,2021-10-17,롯데,구원,,0,1,01월 03일,0,0,0,0,0,0,0,5.06
20211019HTSK0,51867,2021-10-19,KIA,구원,패,2.45,14,3 2/3,2,0,1,0,1,1,1,4
20211024SSSK0,51867,2021-10-24,삼성,선발,,0,11,2,1,0,4,0,2,0,0,3.27
20211003KTSK0,51867,2021-10-03,KT,선발,,0,3,0,1,0,2,0,0,2,2,4.91
20210605NCHH0,51715,2021-06-05,NC,선발,패,2.25,18,4,6,0,1,0,3,1,1,2.25
20210611KTHH0,51715,2021-06-11,KT,선발,,8.31,21,4 1/3,5,0,3,0,2,4,4,5.4
20210617LTHH0,51715,2021-06-17,롯데,선발,패,9,24,5,8,2,2,0,3,5,5,6.75
20210623SSHH0,51715,2021-06-23,삼성,선발,패,4.91,19,3 2/3,5,0,4,0,1,2,2,6.35
20210603OBHH0,51715,2021-06-03,두산,구원,,0,7,2,0,0,1,0,2,0,0,5.68
20210705LGHH0,51715,2021-07-05,LG,선발,,10.8,12,1 2/3,3,0,3,1,1,2,2,6.1
20210711SKHH0,51715,2021-07-11,SSG,구원,,9,6,1,2,0,0,1,1,1,1,6.23
20210814NCHH0,51715,2021-08-14,NC,구원,,0,12,2 1/3,2,0,3,0,3,0,0,5.63
20210819SSHH0,51715,2021-08-19,삼성,선발,패,7.36,24,3 2/3,8,0,4,0,2,5,3,5.86
20210825WOHH0,51715,2021-08-25,키움,선발,승,0,20,5,3,0,3,1,4,0,0,4.96
20210831KTHH0,51715,2021-08-31,KT,선발,승,1.5,22,6,2,1,2,0,6,1,1,4.42
20210905HTHH0,51715,2021-09-05,KIA,선발,,6.75,21,4,7,0,2,0,3,3,3,4.64
20210911SSHH0,51715,2021-09-11,삼성,선발,,6.23,21,4 1/3,7,1,1,0,2,3,3,4.79
20210917WOHH0,51715,2021-09-17,키움,선발,,9,13,2,3,0,4,0,0,4,2,4.96
20210925OBHH0,51715,2021-09-25,두산,선발,,1.93,20,4 2/3,2,0,3,1,3,1,1,4.7
20210818SSHH0,67711,2021-08-18,삼성,구원,,5.4,6,1 2/3,1,0,1,0,1,1,1,5.4
20210822OBHH0,67711,2021-08-22,두산,구원,,0,4,1,1,0,0,0,2,0,0,3.38
20210827WOHH0,67711,2021-08-27,키움,구원,홀,27,2,01월 03일,1,0,0,0,0,1,1,6
20210903LTHH0,67711,2021-09-03,롯데,구원,,0,1,01월 03일,0,0,0,0,1,0,0,5.4
20210905HTHH0,67711,2021-09-05,KIA,구원,,0,2,02월 03일,0,0,0,0,0,0,0,4.5
20210901LGHH0,67711,2021-09-01,LG,구원,,0,3,1,0,0,0,0,2,0,0,3.6
20210912SSHH0,67711,2021-09-12,삼성,구원,,0,2,1,0,0,0,0,0,0,0,3
20210912SSHH0,67711,2021-09-12,삼성,구원,홀,0,3,02월 03일,1,0,0,0,2,0,0,2.7
20210915SKHH0,67711,2021-09-15,SSG,구원,,0,1,0,0,0,1,0,0,0,0,2.7
20210919LTHH0,67711,2021-09-19,롯데,구원,,0,2,0,0,0,2,0,0,0,0,2.7
20210922LGHH0,67711,2021-09-22,LG,구원,,0,4,1,1,0,0,0,1,0,0,2.35
20210923KTHH0,67711,2021-09-23,KT,구원,,0,1,01월 03일,0,0,0,0,0,0,0,2.25
20210925OBHH0,67711,2021-09-25,두산,구원,홀,0,2,02월 03일,0,0,0,0,0,0,0,2.08
20210903SSHH0,67711,2021-09-03,삼성,구원,,54,3,01월 03일,2,0,0,0,0,2,2,4
20211002HTHH0,67711,2021-10-02,KIA,구원,홀,0,3,02월 03일,1,0,0,0,1,0,0,3.72
20211003HTHH0,67711,2021-10-03,KIA,구원,,0,3,0,1,0,0,1,0,2,0,3.72
20211008SKHH0,67711,2021-10-08,SSG,구원,,0,5,1,1,0,1,0,1,0,0,3.38
20211001HTHH0,67711,2021-10-01,KIA,구원,,0,6,1 2/3,0,0,1,0,1,0,0,2.92
20211025WOHH0,67711,2021-10-25,키움,구원,,0,5,0,4,0,1,0,0,4,4,5.84
20210407OBSS0,61365,2021-04-07,두산,구원,,0,6,2,0,0,0,0,0,0,0,0
20210414HHSS0,61365,2021-04-14,한화,구원,,0,8,2 1/3,0,0,1,0,1,0,0,0
20210417LTSS0,61365,2021-04-17,롯데,구원,,0,4,1,1,0,0,0,1,0,0,0
20210402SKSS0,61365,2021-04-02,SSG,구원,,10.8,7,1 2/3,2,1,0,0,1,2,2,2.57
20210423HTSS0,61365,2021-04-23,KIA,구원,,0,5,1,0,0,1,0,0,0,0,2.25
20210425HTSS0,61365,2021-04-25,KIA,구원,,0,10,2 2/3,2,0,1,0,0,0,0,1.69
20210429NCSS0,61365,2021-04-29,NC,구원,,0,5,0,5,0,0,0,0,3,3,4.22
20210506HHSS0,61365,2021-05-06,한화,구원,패,13.5,5,02월 03일,2,0,1,0,1,1,1,4.76
20210511KTSS0,61365,2021-05-11,KT,선발,,9,20,4,7,1,1,0,5,4,4,5.87
20210518WOSS0,61365,2021-05-18,키움,구원,,27,2,01월 03일,0,0,1,0,0,1,1,6.32
20210519WOSS0,61365,2021-05-19,키움,구원,,6,13,3,4,1,0,0,1,2,2,6.27
20210523HTSS0,61365,2021-05-23,KIA,구원,,10.8,8,1 2/3,2,0,1,0,1,2,2,6.64
20210528OBSS0,61365,2021-05-28,두산,구원,,3,11,3,3,1,0,0,2,1,1,6.17
20210602SKSS0,61365,2021-06-02,SSG,구원,,0,8,2,2,0,2,0,0,1,0,5.68
20210609HTSS0,61365,2021-06-09,KIA,선발,패,7.2,20,5,3,2,2,0,2,4,4,5.93
20210615OBSS0,61365,2021-06-15,두산,선발,,3,12,3,4,0,0,0,2,1,1,5.67
20210701SKSS0,61365,2021-07-01,SSG,선발,,10.8,27,5,9,0,3,1,2,7,6,6.34
20210709LTSS0,61365,2021-07-09,롯데,구원,,0,3,1,0,0,0,0,1,0,0,6.18
20210711LTSS0,61365,2021-07-11,롯데,구원,,0,1,01월 03일,0,0,0,0,0,0,0,6.13
20210814KTSS0,61365,2021-08-14,KT,구원,,27,5,02월 03일,3,0,0,0,0,2,2,6.47
20210824SKSS0,61365,2021-08-24,SSG,구원,,0,1,0,1,0,0,0,0,0,0,6.47
20210829KTSS0,61365,2021-08-29,KT,구원,,0,3,1,0,0,0,0,2,0,0,6.31
20210831WOSS0,61365,2021-08-31,키움,구원,홀,0,1,01월 03일,0,0,0,0,0,0,0,6.26
20210904OBSS0,61365,2021-09-04,두산,구원,,0,3,02월 03일,1,0,0,0,0,0,0,6.17
20210908LTSS0,61365,2021-09-08,롯데,구원,,0,4,1,1,0,0,0,1,0,0,6.02
20210912HHSS0,61365,2021-09-12,한화,선발,,18,14,2,5,1,1,1,2,4,4,6.55
20210916HTSS0,61365,2021-09-16,KIA,구원,,0,3,02월 03일,1,0,0,0,0,1,0,6.46
20210922LTSS0,61365,2021-09-22,롯데,구원,,9,6,1,3,0,0,0,1,1,1,6.51
20210924LGSS0,61365,2021-09-24,LG,구원,,0,4,1,1,0,0,0,0,0,0,6.38
20211002OBSS0,61365,2021-10-02,두산,구원,,0,4,1,1,0,0,0,1,0,0,6.24
20211003OBSS0,61365,2021-10-03,두산,구원,,9,11,2,5,0,0,0,0,2,2,6.35
20210407NCLT0,78536,2021-04-07,NC,구원,,5.4,6,1 2/3,0,0,1,0,3,1,1,5.4
20210408NCLT0,78536,2021-04-08,NC,구원,홀,0,4,1,0,0,1,1,0,0,0,3.38
20210401WOLT0,78536,2021-04-01,키움,구원,,0,3,1,0,0,0,0,1,0,0,2.45
20210411WOLT0,78536,2021-04-11,키움,구원,,0,4,02월 03일,2,0,1,0,1,0,0,2.08
20210414HTLT0,78536,2021-04-14,KIA,구원,패,13.5,4,02월 03일,1,0,1,0,0,1,1,3.6
20210416SSLT0,78536,2021-04-16,삼성,구원,승,0,3,1,1,0,0,0,1,0,0,3
20210402OBLT0,78536,2021-04-02,두산,구원,,0,5,1,1,0,0,0,3,0,0,2.57
20210423KTLT0,78536,2021-04-23,KT,구원,,0,5,1,1,0,1,0,0,0,0,2.25
20210424KTLT0,78536,2021-04-24,KT,구원,홀,0,4,1,1,0,0,0,0,0,0,2
20210425KTLT0,78536,2021-04-25,KT,구원,,0,1,01월 03일,0,0,0,0,0,0,0,1.93
20210428LGLT0,78536,2021-04-28,LG,구원,홀,0,3,1,0,0,0,0,3,0,0,1.74
20210429LGLT0,78536,2021-04-29,LG,구원,홀,0,3,1,0,0,0,0,0,0,0,1.59
20210502HHLT0,78536,2021-05-02,한화,구원,,0,8,2,1,0,2,0,3,0,0,1.35
20210506HTLT0,78536,2021-05-06,KIA,구원,,18,9,1,4,1,2,0,0,3,2,2.51
20210508SSLT0,78536,2021-05-08,삼성,구원,,0,3,1,0,0,1,0,0,0,0,2.35
20210509SSLT0,78536,2021-05-09,삼성,구원,,0,8,2,1,0,1,0,2,0,0,2.08
20210513SKLT0,78536,2021-05-13,SSG,구원,승,0,4,1,0,0,0,1,0,0,0,1.96
20210515KTLT0,78536,2021-05-15,KT,구원,패,40.5,6,02월 03일,3,1,1,0,0,3,3,3.32
20210518HHLT0,78536,2021-05-18,한화,구원,홀,0,4,1,1,0,0,0,1,0,0,3.15
20210522OBLT0,78536,2021-05-22,두산,구원,,0,4,1,1,0,0,0,1,0,0,3
20210523OBLT0,78536,2021-05-23,두산,구원,,13.5,4,02월 03일,1,0,1,0,0,1,1,3.32
20210526LGLT0,78536,2021-05-26,LG,구원,,0,2,01월 03일,1,0,0,0,0,0,0,3.27
20210503NCLT0,78536,2021-05-03,NC,구원,,0,3,1,0,0,0,0,1,0,0,3.13
20210601WOLT0,78536,2021-06-01,키움,구원,홀,0,4,1,1,0,0,0,1,0,0,3
20210602WOLT0,78536,2021-06-02,키움,구원,홀,0,3,1,0,0,0,0,0,0,0,2.88
20210608OBLT0,78536,2021-06-08,두산,구원,,0,6,1 1/3,1,0,0,1,3,0,0,2.73
20210613HTLT0,78536,2021-06-13,KIA,구원,,0,4,1 1/3,0,0,0,0,2,0,0,2.6
20210615HHLT0,78536,2021-06-15,한화,구원,,0,3,1,0,0,0,0,2,0,0,2.51
20210617HHLT0,78536,2021-06-17,한화,구원,,0,5,1,1,0,1,0,1,0,0,2.43
20210602SSLT0,78536,2021-06-02,삼성,구원,,81,5,01월 03일,3,1,1,0,0,3,3,3.3
20210825HTLT0,78536,2021-08-25,KIA,구원,,81,5,01월 03일,0,0,4,0,0,3,3,4.15
20210826HTLT0,78536,2021-08-26,KIA,구원,홀,0,3,1,0,0,0,0,1,0,0,4.02
20210831LGLT0,78536,2021-08-31,LG,구원,,0,3,1,0,0,0,0,0,0,0,3.9
20210903HHLT0,78536,2021-09-03,한화,구원,홀,0,3,1,1,0,1,0,0,0,0,3.78
20210905NCLT0,78536,2021-09-05,NC,구원,,0,4,1,0,0,0,1,0,0,0,3.67
20210907SSLT0,78536,2021-09-07,삼성,구원,,0,2,0,2,0,0,0,0,1,0,3.67
20210911WOLT0,78536,2021-09-11,키움,구원,,0,3,0,1,0,2,0,0,3,3,4.46
20210928LGLT0,78536,2021-09-28,LG,구원,,0,3,02월 03일,0,0,1,0,1,0,0,4.37
20211003NCLT0,78536,2021-10-03,NC,구원,,81,4,01월 03일,2,1,1,0,0,3,3,5.09
20210406KTLG0,60337,2021-04-06,KT,구원,홀,0,1,02월 03일,0,0,0,0,0,0,0,0
20210407KTLG0,60337,2021-04-07,KT,구원,홀,0,3,02월 03일,1,0,0,0,0,0,0,0
20210409SKLG0,60337,2021-04-09,SSG,구원,홀,0,4,1,0,0,0,0,0,0,0,0
20210415WOLG0,60337,2021-04-15,키움,구원,홀,0,3,1,0,0,0,0,1,0,0,0
20210416OBLG0,60337,2021-04-16,두산,구원,홀,0,3,02월 03일,0,0,0,1,0,0,0,0
20210402HTLG0,60337,2021-04-02,KIA,구원,,0,6,1,0,0,1,0,2,1,0,0
20210421HTLG0,60337,2021-04-21,KIA,구원,홀,0,4,1,0,0,0,1,0,0,0,0
20210423HHLG0,60337,2021-04-23,한화,구원,홀,0,3,1,0,0,0,0,2,0,0,0
20210425HHLG0,60337,2021-04-25,한화,구원,,0,4,1 2/3,0,0,0,0,2,0,0,0
20210427LTLG0,60337,2021-04-27,롯데,구원,홀,0,2,02월 03일,0,0,0,0,2,0,0,0
20210429LTLG0,60337,2021-04-29,롯데,구원,,0,2,02월 03일,0,0,0,0,0,0,0,0
20210502SSLG0,60337,2021-05-02,삼성,구원,패,18,6,1,1,0,1,0,2,2,2,1.64
20210505OBLG0,60337,2021-05-05,두산,구원,홀,0,2,01월 03일,1,0,0,0,1,0,0,1.59
20210509HHLG0,60337,2021-05-09,한화,구원,,0,5,1 1/3,1,0,0,0,2,0,0,1.42
20210513HTLG0,60337,2021-05-13,KIA,구원,홀,18,5,1,1,1,1,0,2,2,2,2.63
20210514SSLG0,60337,2021-05-14,삼성,구원,승,0,4,1 1/3,0,0,0,0,3,0,0,2.4
20210517SSLG0,60337,2021-05-17,삼성,구원,홀,0,1,01월 03일,0,0,0,0,0,0,0,2.35
20210518NCLG0,60337,2021-05-18,NC,구원,홀,0,3,01월 03일,0,0,2,0,0,0,0,2.3
20210523SKLG0,60337,2021-05-23,SSG,구원,,13.5,4,02월 03일,2,0,0,0,2,1,1,2.76
20210527LTLG0,60337,2021-05-27,롯데,구원,,0,3,1,0,0,0,0,0,0,0,2.6
20210528WOLG0,60337,2021-05-28,키움,구원,홀,0,1,01월 03일,0,0,0,0,1,0,0,2.55
20210602KTLG0,60337,2021-06-02,KT,구원,승,0,5,1 1/3,1,0,0,0,1,0,0,2.37
20210604HTLG0,60337,2021-06-04,KIA,구원,,0,6,1,2,0,0,1,2,0,0,2.25
20210609NCLG0,60337,2021-06-09,NC,구원,홀,0,2,01월 03일,0,0,1,0,0,0,0,2.21
20210611OBLG0,60337,2021-06-11,두산,구원,,0,3,02월 03일,0,0,0,1,0,0,0,2.14
20210613OBLG0,60337,2021-06-13,두산,구원,홀,0,3,02월 03일,1,0,0,0,1,0,0,2.08
20210615WOLG0,60337,2021-06-15,키움,구원,승,0,2,1,0,0,0,0,1,0,0,1.99
20210616WOLG0,60337,2021-06-16,키움,구원,,0,4,02월 03일,1,0,1,0,0,0,0,1.93
20210602HTLG0,60337,2021-06-02,KIA,구원,,0,4,1,1,0,0,0,2,0,0,1.85
20210624SKLG0,60337,2021-06-24,SSG,구원,홀,0,3,01월 03일,1,0,1,0,0,0,0,1.82
20210626SSLG0,60337,2021-06-26,삼성,구원,,0,4,1 1/3,0,0,0,0,1,0,0,1.73
20210627SSLG0,60337,2021-06-27,삼성,구원,승,0,5,1,1,0,0,0,1,0,0,1.67
20210702HHLG0,60337,2021-07-02,한화,구원,,13.5,5,02월 03일,2,0,0,1,1,1,1,1.95
20210705HHLG0,60337,2021-07-05,한화,구원,,0,1,01월 03일,0,0,0,0,1,0,0,1.93
20210811SKLG0,60337,2021-08-11,SSG,구원,,0,4,02월 03일,0,0,2,0,1,0,0,1.88
20210814LTLG0,60337,2021-08-14,롯데,구원,,0,1,0,1,0,0,0,0,0,0,1.88
20210818KTLG0,60337,2021-08-18,KT,구원,,0,3,1,0,0,0,0,1,0,0,1.82
20210826SSLG0,60337,2021-08-26,삼성,구원,,0,3,02월 03일,1,0,0,0,1,0,0,1.78
20210828WOLG0,60337,2021-08-28,키움,구원,홀,0,3,1,0,0,0,1,0,0,0,1.72
20210902NCLG0,60337,2021-09-02,NC,구원,,0,1,01월 03일,0,0,0,0,0,0,0,1.71
20210908SKLG0,60337,2021-09-08,SSG,구원,,0,3,01월 03일,1,0,1,0,0,0,0,1.69
20210911OBLG0,60337,2021-09-11,두산,구원,,0,4,1,0,0,1,1,0,0,0,1.64
20210912OBLG0,60337,2021-09-12,두산,구원,,27,3,01월 03일,2,0,0,0,0,1,1,1.89
20210914SSLG0,60337,2021-09-14,삼성,구원,,27,2,01월 03일,1,0,0,0,0,1,1,2.14
20210916NCLG0,60337,2021-09-16,NC,구원,,0,3,1,0,0,0,0,1,0,0,2.08
20210918HTLG0,60337,2021-09-18,KIA,구원,,27,6,1,3,1,0,0,2,3,3,2.78
20210924SSLG0,60337,2021-09-24,삼성,구원,,0,2,02월 03일,0,0,0,0,1,0,0,2.72
20210926KTLG0,60337,2021-09-26,KT,구원,,0,5,1 1/3,1,0,0,0,1,0,0,2.63
20210928LTLG0,60337,2021-09-28,롯데,구원,,0,1,0,1,0,0,0,0,0,0,2.63
20210903OBLG0,60337,2021-09-03,두산,구원,,0,3,1,0,0,0,0,1,0,0,2.56
20211003WOLG0,60337,2021-10-03,키움,구원,홀,0,4,1 1/3,0,0,0,0,2,0,0,2.48
20211006SKLG0,60337,2021-10-06,SSG,구원,홀,0,4,1,0,0,0,1,1,0,0,2.41
20211008HTLG0,60337,2021-10-08,KIA,구원,,0,4,1 1/3,0,0,0,0,1,0,0,2.34
20211009KTLG0,60337,2021-10-09,KT,구원,홀,0,1,01월 03일,0,0,0,0,1,0,0,2.32
20211011KTLG0,60337,2021-10-11,KT,구원,,27,4,01월 03일,1,0,2,0,1,1,1,2.51
20211012SKLG0,60337,2021-10-12,SSG,구원,홀,0,1,01월 03일,0,0,0,0,0,0,0,2.49
20211016NCLG0,60337,2021-10-16,NC,구원,,0,3,1,0,0,0,0,2,0,0,2.44
20211017NCLG0,60337,2021-10-17,NC,구원,홀,0,3,02월 03일,0,0,0,0,2,0,0,2.4
20211019WOLG0,60337,2021-10-19,키움,구원,,0,3,02월 03일,1,0,0,0,0,0,0,2.36
20211021WOLG0,60337,2021-10-21,키움,구원,,0,3,01월 03일,1,0,0,1,1,0,0,2.35
20211023OBLG0,60337,2021-10-23,두산,구원,,0,5,1 1/3,1,0,0,0,1,0,0,2.28
20211024OBLG0,60337,2021-10-24,두산,구원,홀,0,5,1 1/3,0,0,1,0,0,0,0,2.22
20211026HHLG0,60337,2021-10-26,한화,구원,홀,0,3,1,0,0,0,0,1,0,0,2.17
20211028HHLG0,60337,2021-10-28,한화,구원,,0,3,1,0,0,0,0,1,0,0,2.13
20210424HHLG0,66145,2021-04-24,한화,구원,,21.6,14,1 2/3,6,1,2,0,3,7,4,21.6
20210428LTLG0,66145,2021-04-28,롯데,구원,,0,1,01월 03일,0,0,0,0,0,0,0,18
20210403SSLG0,66145,2021-04-03,삼성,구원,,13.5,5,02월 03일,1,1,1,1,1,1,1,16.88
20210501SSLG0,66145,2021-05-01,삼성,구원,,0,3,1,0,0,0,0,0,0,0,12.27
20210527LGLT0,68585,2021-05-27,LG,구원,,0,4,1,1,0,0,0,1,0,0,0
20210529NCLT0,68585,2021-05-29,NC,구원,,54,4,01월 03일,2,0,0,0,0,3,2,13.5
20210503NCLT0,68585,2021-05-03,NC,구원,,0,5,1 1/3,1,0,0,0,1,0,0,6.75
20210603WOLT0,68585,2021-06-03,키움,구원,,9,6,1,3,0,0,0,0,1,1,7.36
20210606KTLT0,68585,2021-06-06,KT,구원,,0,5,1,2,0,0,0,2,0,0,5.79
20210622NCLT0,68585,2021-06-22,NC,구원,,27,3,01월 03일,0,0,2,0,0,1,1,7.2
20210625OBLT0,68585,2021-06-25,두산,구원,,0,3,1,0,0,0,0,3,0,0,6
20210629WOLT0,68585,2021-06-29,키움,구원,,0,9,2,2,0,1,0,3,0,0,4.5
20210701WOLT0,68585,2021-07-01,키움,구원,,0,3,0,1,0,2,0,0,3,3,7.88
20210705SKLT0,68585,2021-07-05,SSG,구원,,0,6,2,0,0,1,0,2,0,0,6.3
20210701SSLT0,68585,2021-07-01,삼성,구원,,0,6,2,0,0,0,0,1,0,0,5.25
20210812NCLT0,68585,2021-08-12,NC,구원,,0,6,2,0,0,0,0,0,0,0,4.5
20210815LGLT0,68585,2021-08-15,LG,구원,,20.25,9,1 1/3,4,0,1,0,1,3,3,5.87
20210802KTLT0,68585,2021-08-02,KT,구원,,0,3,1,0,0,0,0,2,0,0,5.51
20210822KTLT0,68585,2021-08-22,KT,구원,,0,4,02월 03일,1,0,1,0,1,0,0,5.29
20210825HTLT0,68585,2021-08-25,KIA,구원,,0,4,1,1,0,0,0,1,0,0,5
20210826HTLT0,68585,2021-08-26,KIA,구원,,0,3,02월 03일,0,0,1,0,0,0,0,4.82
20210828OBLT0,68585,2021-08-28,두산,구원,,0,3,1,0,0,0,0,2,0,0,4.58
20210831LGLT0,68585,2021-08-31,LG,구원,,0,3,1,0,0,0,0,2,0,0,4.35
20210903HHLT0,68585,2021-09-03,한화,구원,홀,0,5,1 1/3,0,0,2,0,0,0,0,4.09
20210907SSLT0,68585,2021-09-07,삼성,구원,승,0,4,1 1/3,0,0,0,0,0,0,0,3.86
20210908SSLT0,68585,2021-09-08,삼성,구원,,0,2,01월 03일,1,0,0,0,0,0,0,3.8
20210911WOLT0,68585,2021-09-11,키움,구원,,18,6,1,1,0,2,0,0,2,2,4.38
20210914HTLT0,68585,2021-09-14,KIA,구원,,0,4,1,1,0,0,0,0,0,0,4.21
20210915HTLT0,68585,2021-09-15,KIA,구원,,0,4,1,1,0,1,0,1,0,0,4.05
20210916KTLT0,68585,2021-09-16,KT,구원,,0,1,01월 03일,0,0,0,0,0,0,0,4
20210921SSLT0,68585,2021-09-21,삼성,구원,,27,6,02월 03일,3,0,1,0,1,2,2,4.55
20210922SSLT0,68585,2021-09-22,삼성,구원,,9,4,1,1,1,0,0,2,1,1,4.71
20210924SKLT0,68585,2021-09-24,SSG,구원,,18,5,1,2,1,0,0,0,2,2,5.16
20210925WOLT0,68585,2021-09-25,키움,구원,홀,0,4,1 1/3,0,0,0,0,2,0,0,4.94
